date,ASX Small Ords Accum (Ex 100),S&P/ASX 200  Energy   ( TR)m,S&P/ASX 200 - Materials   ( TR)m,S&P/ASX 200 - Telecommunication Services   ( TR)m,S&P/ASX 200(TR)m,S&P/ASX 200 - Property Trusts   ( TR)m,ASX Small Ords Accum (Ex 100),AU NAB Business Confidence,AU NAB Business Conditions,AU NAB Trading Conditions,AU NAB Profitability,Aus NAB Employment,AU NAB Forward Orders,AU NAB Stocks,AU NAB Labour Costs,AU NAB Price of Final Products,Aus Employed - Unemployment Rate,AU NAB Capacity Utilisation,Aus AW Hours,Aus Real GDP mom%,Aus Nominal GDP mom%,Aus Gross Operating Surplus-Private Non financial mom%,Aus Non farm unit labour costs,Aus Wages share % GDP,Aus Rates of Pay Private Sector mom%,Aus Westpac-MI Consumer Sentiment Index,Aus Change in inventories Private real % GDP, Aus non Farm GDP real mom% ,Aust Real Retail Turnover - Total mom%,Aus CPI All Groups,Aus CPI All Groups ex volatile items,Aus CPI Weighted Median,Aus CPI Trimmed Mean,Aus Private Dwelling Investment mom%,Aus Private Capex Equip Investment ex transfers mom%,Aus GDP - Household Consumption mom%,Aus GDP - Private Investment mom%,Aus Terms of Trade,Aus Net External Debt mom%,NAB Business Conditions Deviation from Avge,NAB- NAPMNO Deviation from Avge,Aus Non-Residential Construction Investment mom%,Aus Average Hours(Market sector),Aus GDP per Hour Worked,Aus GDP per Hour Worked(Mkt sector),Aus NAB Business Confidence (SA),Aus NAB Business Conditions(SA),AU NAB Trading Conditions(SA),AU NAB Profitability(SA),Aus NAB Employment(SA),Aus NAB Forward Orders(SA),AU NAB Stocks(SA),AU NAB Labour Costs(SA),AU NAB Purchase Costs(SA),AU NAB Prices(SA),AU NAB Capacity Utilisation(SA),Aus Interest on Dwellings mom%,Aus Consumer Debt Interest mom%,Aus Current Account Deficit % GDP,Aus Household Interest Payments to Disposabl Income,Aus Household Housing Interest Payments to Disp Inc,Aus Household Debt to Assets,Aus Housing Debt to Housing Assets,Aus Total Assets to Disposable Income,Aus Financial  Assets to Disposable Income,Aus Househld Assets- Dwellings,Aus Househld Assets- Consumer Durables,Aus Household Assets- Deposits,"Aus Household Assets- Reserves Life, Pension funds",Aus Household Assets- Equity,Aus Household Assets- other Financial,Aus Household Assets -Total Financial,Aus Household Debt to Disposable Income,Aus Housing Debt to Disposable Income,Aus Housing Debt(est) % of annual Aust GDP,NAB Business Conditions SD from MAV(12),AUS Current Account % of AUS GDP,Aus Aggregate Monthly Hours Worked mom%,Aus Employed - Labour Force mom%,"NAB fwd Orders detrended, normalised",NAB Retail - BusConditions v Total Business Con(2),NAB FBP - BusinessConditions rel overall Condit(2),Australia General government net debtPercent of GDP,AU Westpac-MI Consumer Sentiment Index - Buy major HH item,AU Westpac-MI Consumer Sentiment Index - Family Finances now,AU Westpac-MI Consumer Sentiment Index - Family Finances 1yr,AU Westpac-MI Consumer Sentiment Index - Economic Conditions 1yr,AU Westpac-MI Consumer Sentiment Index - Economic Conditions 5yr,Aus Employment to Population Ratio,Aus Employed  (Part time),WBC Consumer Economic Conditions 5yr - 1yr,WBC WBC Consumer Sentiment Time to buy a House,Aust Underemployment rate
30/06/2019,8296.96,92123.62,118052.23,20729.54,70291.79,57996.63,8296.96,1.6,6.4,12.1,1.5,5.7,-3,-2,1,-0.1,5.26,82.2,101.8,0.14,0.43,0.28,101.5,52.6,0.18,100.7,-0.18,0.19,0.02,1.5,1.5,1.3,1.5,-1.05,0.12,0.48,-0.97,92.6,0.78,0.03,0.07,-2.52,102.9,96.8,97.3,6,3.2,6.7,-1.9,4.1,-4,-0.1,1.2,0.6,0,81.7,-0.36,-1.29,78.73,8.7,7,19.8,28.9,939.4,424.4,6413,401,1098,2657,1056,803,5615,186.2,140,87.82,-0.95,0.99,0.19,0.18,-0.58,-26.66,13.67,25.97,115.5,83.2,107,99.3,98.2,62.56,4057.52,-1.1,116.9,8.2
31/07/2019,8671.44,93707.56,119205.31,21339.37,72358.18,59486.4,8671.44,6.3,3,7.9,1,0.2,-4.4,-3.2,2.8,1,5.29,80.6,101.93,0.25,0.53,1.06,101.67,52.53,0.18,96.5,0.07,0.23, -   ,1.57,1.63,1.3,1.5,-0.03,-0.9, -   ,0.72,92.97,0.66,0,0.16,2.25,103.14,96.9,97.33,6.6,2.8,6.7,0.3,1.5,-3.3,1.2,1.4,1,0.5,81.1,-1.99,-2.24,-15.21,8.23,6.66,19.63,28.63,944.25,425.68,6487.13,402.68,1106.42,2680.59,1061.73,806.03,5655.43,185.56,139.66,87.97,-0.87,0.84,0.23,0.19,-0.42,-31.76,19,26.28,119.7,85.7,98.4,87.1,91.6,62.56,4037.18,4.5,123.2,8.44
31/08/2019,8337.55,88441.91,110284.05,20683.64,70654.1,60187.99,8337.55,0.3,1,2.8,-3.3,3.7,-3.5,2.6,2,0.4,5.28,82,102.07,0.25,0.53,1.05,101.84,52.47,0.18,100,0.07,0.23, -   ,1.63,1.77,1.3,1.5,-0.03,-0.9, -   ,0.72,93.34,0.66,-0.04,0.09,2.2,103.37,97,97.37,2.5,2.2,5,-2.1,3.6,-2.8,2.7,1.3,0.8,0.3,82.4,-2.03,-2.29,-17.94,7.76,6.33,19.46,28.36,949.1,426.96,6561.26,404.37,1114.85,2704.17,1067.46,809.07,5695.87,184.92,139.33,88.12,-0.78,0.68,0.28,0.36,-0.25,-21.38,13.76,26.6,123,86.5,99.1,95.5,95.7,62.7,4098.9,0.2,126.9,8.56
30/09/2019,8555.16,92565.05,113670.23,20073.63,71954.54,58547.46,8555.16,1.7,4.2,5.2,1,6.5,-0.2,4.2,0.8,0.2,5.21,82.3,102.2,0.24,0.51,1,102,52.4,0.17,98.2,0.07,0.23,0.22,1.7,1.9,1.3,1.5,-0.03,-0.88,0,0.69,93.7,0.63,-0.03,0.57,2.09,103.6,97.1,97.4,-1.6,2.4,4.6,-1.3,4.1,-2,2.5,1,0.9,0.2,82,-2,-2.27,-21.16,7.3,6,19.3,28.1,953.8,428.2,6633,406,1123,2727,1073,812,5735,184.3,139,88.25,-0.62,0.54,0.05,0.13,-0.08,-20.57,6.15,26.91,119.6,84.3,96.9,92.6,97.8,62.73,4090.93,5.2,123.3,8.33
31/10/2019,8512.19,92992.59,111551.18,19773.98,71699.29,59273.46,8512.19,2.6,7.7,12.3,4.9,5.9,2.2,2.7,0.9,0.3,5.3,81.6,102.2,0.18,-0.04,-0.51,102.2,52.53,0.18,92.8,0.01,0.2, -   ,1.73,1.83,1.3,1.5,-0.86,0.34, -   ,-0.18,92.35,-0.53,0.01,0.44,-0.92,103.73,97.23,97.27,-0.3,2.9,5.7,-0.8,4,0.9,1.3,0.8,0.8,0.2,81.4,-1.88,-0.36,-17.34,7.2,5.93,19.2,27.9,959.06,429.38,6705.45,407.68,1127.04,2747.55,1077.38,814.02,5766.34,184.37,139.2,88.35,-0.43,0.44,-0.31,-0.16,0.33,-20.47,10.59,27.23,114.5,80.2,93.3,87.1,88.9,62.49,4067.81,1.8,116.6,8.52
30/11/2019,8644.66,99949.41,116798.41,21259.46,74048.83,60640.21,8644.66,-2.2,5.7,7.6,4.7,4.9,-1.9,7.4,1,0.4,5.16,81.5,102.2,0.17,-0.04,-0.49,102.4,52.67,0.17,97,0.01,0.2, -   ,1.77,1.77,1.3,1.5,-0.84,0.33, -   ,-0.18,91.05,-0.52,-0.06,0.48,-0.9,103.87,97.37,97.13,-5.4,2,3.6,0,2.7,-6,1.5,0.8,0.9,0.4,80.8,-1.85,-0.35,-20.3,7.1,5.87,19.1,27.7,964.14,430.52,6775.55,409.32,1130.96,2767.45,1081.62,815.98,5796.66,184.43,139.4,88.44,-0.62,0.35,0.05,0.11,-0.62,-22.03,10.92,27.53,117.9,84.4,98.6,90.6,93.5,62.58,4097.06,2.9,119,8.27
31/12/2019,8620.01,98449.34,118605.98,20026.27,72445.03,57967.18,8620.01,-4,5.1,9.3,3.8,2.3,-1.3,0,0.6,0.2,5.06,81.5,102.2,0.18,-0.04,-0.51,102.6,52.8,0.18,95.1,0.01,0.2,0.16,1.8,1.7,1.3,1.5,-0.87,0.33,0.45,-0.18,89.7,-0.54,-0.15,0.24,-0.94,104,97.5,97,-4.8,0.8,1.5,-1.6,4.8,-2.1,-1.3,0.6,0.6,0.4,80.2,-1.95,-0.36,-26.32,7,5.8,19,27.5,969.4,431.7,6848,411,1135,2788,1086,818,5828,184.5,139.6,88.54,-1.11,0.26,0.4,0.03,-0.06,-17.88,1.75,27.85,115.4,81.4,98.1,89.6,91.2,62.59,4123.43,1.6,112.3,8.23
31/01/2020,8911.01,99132.54,120686.58,21649.01,76055.84,61652.61,8911.01,3.3,-2,1.7,-3.7,-4.2,-1,-4.9,0.6,0.8,5.28,79.9,101.89,-0.08,0.14,-0.37,102.67,52.9,0.18,93.4,0.02,-0.06, -   ,1.97,1.84,1.37,1.57,-0.35,-0.41, -   ,-0.23,89.73,0.53,0.2,0.27,0.27,103.49,97.77,97.24,0.7,5.4,10.3,5.3,-0.6,2.7,-1.5,1.1,0.9,0.6,81.2,-0.98,0.75,143.5,6.9,5.7,19.17,27.43,960.44,421.79,6882.75,412.7,1141.47,2684.78,1064.54,820.73,5711.84,184.4,139.46,88.92,0.67,0.63,-0.41,0.3,0.66,-23.32,1.18,28.42,113.4,82,99,84.8,87.9,62.53,4091.65,3.1,118.8,8.6
29/02/2020,8137.47,82082.1,106512.87,19789.45,70210.11,58656.79,8137.47,-6.2,-2.8,0.2,-8.6,0.2,-5.8,-4.8,0.8,0.3,5.08,81.1,101.61,-0.07,0.13,-0.35,102.73,53,0.17,95.5,0.02,-0.06, -   ,2.13,1.96,1.43,1.63,-0.33,-0.38, -   ,-0.21,89.77,0.49,-0.04,-0.13,0.25,103.01,98.03,97.46,-5.7,2.3,8.5,-2.9,0.7,-4.7,-5.4,1,1.2,0.5,81.2,-0.93,0.7,55.13,6.8,5.6,19.33,27.37,952.06,412.51,6915.25,414.3,1147.53,2588.22,1044.46,823.27,5603.16,184.3,139.34,89.26,-0.37,0.98,-0.18,-0.1,-0.39,-6.12,5.64,28.95,116.4,81.2,99.1,89.3,91.6,62.5,4119.28,2.3,112.1,8.49
31/03/2020,6316.51,51276.81,92618.25,16888.8,55711.41,38044.91,6316.51,-71,-22.4,-19,-27.5,-20.6,-29.1,-9.3,-1.3,-0.3,5.2,75.8,101.3,-0.08,0.13,-0.38,102.8,53.1,0.18,91.9,0.02,-0.06,1.17,2.3,2.1,1.5,1.7,-0.35,-0.41,-1.38,-0.23,89.8,0.52,-1.86,-1.38,0.27,102.5,98.3,97.7,-68,-21.9,-18.9,-28.3,-20.3,-29.1,-9.3,-0.9,0.4,-0.2,75.4,-1,0.74,37.99,6.7,5.5,19.5,27.3,943.1,402.6,6950,416,1154,2485,1023,826,5487,184.2,139.2,89.63,-10.32,1.35,-0.26,0.13,-3.77,2.96,4.83,29.52,111.4,82.7,97.3,77.9,90.4,62.41,4120.46,12.5,111.8,8.76
30/04/2020,7217.99,64058.89,105795.2,17656.91,60602.95,43269.74,7217.99,-48.8,-37.3,-35.3,-38.8,-37.8,-40,-14.2,-3.2,-0.6,6.32,71.2,98.56,-2.23,-2.54,6.14,99.77,52.05,0.02,75.6,-0.22,-2.22, -   ,1.44,1.54,1.4,1.54,-1.77,-3.16, -   ,-2.04,89.6,-1.64,-3.02,0.06,-0.73,99.01,98.79,98.69,-49.9,-37.3,-35.7,-39.1,-37.4,-39.5,-12.7,-2.8,-0.3,-0.4,71.7,-2.48,-0.96,55.59,6.54,5.37,19.4,27.4,944.02,406.79,6940.77,417.98,1164.22,2541.04,1033.55,835.56,5573.7,183.38,138.8,92.57,-4.82,2.16,-10.08,-3.41,-5.24,9.01,4.48,30.07,76.2,70.4,90.9,53.7,87,59.55,3764.89,33.3,82.1,13.77
31/05/2020,7982.07,67068.8,114332.38,19145.8,63244.36,46285.07,7982.07,-24.6,-30.8,-27.7,-30.4,-34.2,-33.3,-10.4,-1.5,-0.6,7.01,73.8,95.74,-2.35,-2.7,5.98,96.63,50.95,0.03,88.1,-0.24,-2.35, -   ,0.56,0.96,1.3,1.36,-1.86,-3.38, -   ,-2.15,89.4,-1.72,-2.24,0.09,-0.76,95.39,99.31,99.71,-23.1,-27,-20.9,-23.3,-35.1,-32.7,-10.9,-1.2,0.2,-0.4,74.2,-2.63,-1,36.92,6.36,5.23,19.3,27.5,944.98,411.11,6931.23,420.02,1174.78,2598.96,1044.45,845.44,5663.3,182.52,138.4,95.77,-1.68,3.03,0.99,-1.56,-3.95,10.62,-1.73,30.63,96.6,74.3,102,71.2,96.3,58.16,3591.04,25.1,108.2,13.14
30/06/2020,7826.39,65722.24,116908.62,19163.78,64892.86,45624.94,7826.39,-2.1,-6.8,-2.5,-6,-11.9,-10.4,-8.7,-0.4,-0.2,7.43,76.9,93,-2.33,-2.68,5.46,93.6,49.9,0.02,93.7,-0.23,-2.33,-3.73,-0.3,0.4,1.2,1.2,-1.83,-3.38,-12.56,-2.13,89.2,-1.69,-0.97,-1.16,-0.75,91.9,99.8,100.7,3.5,-10.1,-7.7,-9,-14.1,-11.2,-7.2,-0.3,0.4,-0.2,76.3,-2.61,-0.98,26.1,6.2,5.1,19.2,27.6,945.9,415.3,6922,422,1185,2655,1055,855,5750,181.7,138,99.03,-0.26,3.93,3.96,2.42,-0.11,25.64,-4.88,31.18,106.3,77,105.3,77.2,102.4,59.28,3846.92,25.2,107.6,11.62
31/07/2020,7935.48,61414.94,123712.09,19822.09,65218.91,45921.02,7935.48,-12.3,-1.3,0.2,0.5,-4.6,-9.2,-13.5,0.5,0.1,7.54,76.4,94.28,1.3,1.58,1.73,93.36,49.77,0.02,87.9,0.33,1.29, -   ,0.04,0.57,1.17,1.17,0.77,0.61, -   ,0.67,89.67,1.4,-0.35,-0.67,-1.04,93.38,99.73,100.36,-10.7,-1.9,-1.4,-0.9,-3.2,-8.1,-8.8,-0.9,-0.1,-0.4,77,-1.19, -   ,-21.33,6.1,5.03,19.03,27.36,948.8,415.64,6998.49,424.36,1206.23,2666.46,1057.36,857.7,5787.74,180.72,137.49,98.35,0.33,3.05,1.17,0.95,0.51,16.94,-5.09,31.75,104.1,78.9,98.3,66.4,91.9,59.79,3911.39,25.5,112.1,11.23
31/08/2020,8509.93,63475.48,125155.18,19074.3,67065.84,49543.73,8509.93,-7.1,-5.9,-2.2,-2,-13.5,-10.4,-7.9,-0.1,-0.3,6.83,76.5,95.56,1.28,1.55,1.7,93.13,49.63,0.03,79.5,0.33,1.27, -   ,0.37,0.74,1.13,1.13,0.76,0.6, -   ,0.67,90.14,1.38,-0.55,-1.11,-1.05,94.87,99.67,100.03,-4.3,-4.6,-0.1,-0.9,-13.1,-9.1,-7.7,-0.8,0.1,-0.4,77,-1.2, -   ,-27.11,6,4.97,18.86,27.13,951.7,415.97,7074.98,426.72,1227.46,2677.91,1059.72,860.39,5825.48,179.75,136.99,97.69,0.19,2.19,0.3,0.49,0.43,22.93,1.38,32.32,90.4,78.6,91.1,53.6,83.9,60.55,4038.12,30.3,107.3,11.26
30/09/2020,8270.27,56435.93,121531.6,18656.98,64608.07,48801.1,8270.27,1.6,4.5,7.8,7.3,-1.7,-3.4,-2.7,-0.2,-0.3,6.92,77.7,96.8,1.23,1.48,1.62,92.9,49.5,0.02,93.8,0.31,1.21,6.62,0.7,0.9,1.1,1.1,0.73,0.58,7.82,0.64,90.6,1.32,0.04,-0.52,-1.03,96.3,99.6,99.7,-1.5,3.3,7.5,6,-3.5,-4.5,-4.4,0,0.5,-0.2,77.5,-1.18, -   ,-36,5.9,4.9,18.7,26.9,954.5,416.3,7149,429,1248,2689,1062,863,5862,178.8,136.5,97.06,0.75,1.38,-0.14,-0.15,1.31,14.79,4.55,32.86,105.1,87.5,101.2,75.6,99.8,60.41,4045.8,24.2,110.5,11.34
31/10/2020,8307.98,55961.88,120058.25,18553.55,65856.45,48621.1,8307.98,9.9,9.4,15.9,13.7,-1.5,1.3,1.3,0.5,0,6.97,78.5,97.81,1.14,1.63,-2.75,95.29,50.07,0.22,105,-0.04,0.94, -   ,0.77,1.1,1.17,1.13,1.35,3.3, -   ,1.47,92.28,0,0.15,-0.47,-0.87,97.41,99.67,99.8,7,4.8,9.6,8.1,-3.4,-0.3,0.2,0.4,0.5,-0.1,78.2,-0.87,0.79,33.41,5.87,4.9,18.46,26.53,966.13,420.85,7277.38,431.7,1256.76,2748.98,1080.2,864.35,5950.28,178.6,136.5,94.75,0.84,1.81,2.15,1.33,2.1,14.76,5.35,33.43,113.7,92.9,110.8,94,113.8,61.18,4111.52,19.8,122.2,10.32
30/11/2020,9161.45,71884.69,128852.09,21083.66,72581.26,55061.64,9161.45,15.9,14.6,22.6,21.1,0,9.9,-1.9,0.5,0,6.82,80.2,98.79,1.09,1.56,-2.73,97.61,50.63,0.22,107.7,-0.04,0.9, -   ,0.83,1.3,1.23,1.17,1.29,3.09, -   ,1.4,93.92,0,0.54,-0.1,-0.85,98.49,99.73,99.9,11.3,10,17.2,15.2,-2.7,5.3,-7.9,0.4,0.7,0,79.6,-0.85,0.76,24.23,5.83,4.9,18.24,26.17,977.38,425.25,7401.62,434.3,1265.24,2807.02,1097.8,865.65,6035.72,178.4,136.5,92.59,1.15,2.21,1.53,0.5,2.87,15.37,3.79,33.98,121.3,89.9,110.9,101.8,114.4,61.58,4113.98,12.6,132,9.29
31/12/2020,9413.93,71252.55,140187.56,20950.28,73459.59,55293.87,9413.93,9,21.1,30,21.7,11.6,6.7,2.2,1,0,6.58,82.2,99.8,1.11,1.58,-2.9,100,51.2,0.22,112,-0.04,0.92,1.86,0.9,1.5,1.3,1.2,1.31,3.1,4.74,1.43,95.6,0,1.03,0.04,-0.88,99.6,99.8,100,7.8,16.5,22.2,16.2,14.2,6.5,1.1,0.9,1.2,0.2,80.8,-0.89,0.78,20.16,5.8,4.9,18,25.8,989,429.8,7530,437,1274,2867,1116,867,6124,178.2,136.5,90.43,1.45,2.62,-0.23,-0.01,2.9,18.98,18.37,34.55,122.2,96.1,108.9,111.9,121.1,61.73,4123.54,9.2,124.2,8.52
31/01/2021,9390.15,72164.45,138639.73,21516.68,73688.3,53046.86,9390.15,17.2,9.4,14.6,9.4,4.2,4,0,0.6,0.6,6.36,79.8,100.08,0.71,1.47,-0.13,100.76,51.34,0.23,107,0.19,0.7, -   ,0.9,1.47,1.27,1.17,2.15,4.06, -   ,2.32,98.22,-0.58,1.12,0.09,0.57,99.94,100.21,100.34,15.5,17.7,24.8,19.2,8,8.4,3.2,1.2,1,0.4,81.1,-0.79,0.67,9.02,5.73,4.83,17.83,25.39,999.16,430.8,7688.1,439.76,1278.82,2891.46,1125.3,864.93,6160.51,178.13,136.5,89.63,1.35,2.81,-4.5,-0.11,3.12,13.94,11.46,34.55,118.8,89.3,108.6,102.7,115.6,61.79,4090.4,12.9,124.5,8.18
28/02/2021,9535.51,73927.55,148812.03,21459.27,74759.47,51645.74,9535.51,17.8,17.5,21.7,19.3,11.5,12.2,3.7,1.1,0.4,5.8,81.7,100.32,0.64,1.31,-0.12,101.44,51.46,0.21,109.1,0.17,0.63, -   ,0.9,1.43,1.23,1.13,1.9,3.52, -   ,2.05,100.58,-0.53,1.55,0.82,0.52,100.26,100.59,100.66,17.2,23.3,30.7,25.9,12.5,13.5,3.5,1.5,1.3,0.6,81.8,-0.72,0.6,7.47,5.67,4.77,17.67,25.01,1008.34,431.7,7830.9,442.24,1283.18,2913.54,1133.7,863.07,6193.49,178.07,136.5,88.93,1.49,2.98,5.72,0.08,3.6,5.86,-1.15,34.55,119.2,88.8,111.4,109.8,116.2,62.18,4102.92,6.4,120.7,8.3
31/03/2021,9610.4,73943.04,144336.55,22797.59,76585.7,55034.75,9610.4,12.9,26.5,35.2,28.1,16.3,16.5,10.6,1.4,0.8,5.61,83,100.6,0.7,1.43,-0.13,102.2,51.6,0.23,111.8,0.19,0.69,-0.31,0.9,1.4,1.2,1.1,2.06,3.77,1.28,2.23,103.2,-0.59,1.88,-0.1,0.57,100.6,101,101,14.4,27.8,36.3,28,17.2,17.2,9.8,1.8,1.8,1,82.6,-0.8,0.66,7.7,5.6,4.7,17.5,24.6,1018.5,432.7,7989,445,1288,2938,1143,861,6230,178,136.5,88.17,1.37,3.17,2.27,0.37,3.26,6.07,3.42,34.55,123.7,91.3,111.6,113.8,118.9,62.53,4194.47,5.1,116.4,7.9
30/04/2021,10089.01,70329.1,154212,23417.81,79245.34,56640.2,10089.01,22.3,29.9,38.4,30.9,20.4,24.2,6,1.2,0.9,5.41,84.2,101.33,0.21,0.85,1.5,103.06,51.5,0.17,118.8,-0.05,0.2, -   ,1.79,1.96,1.3,1.26,0.47,0.03, -   ,0.56,105.44,0.61,2,0.15,-0.28,101.56,100.54,100.44,21.8,29.3,37,30,20.4,23.2,7.8,1.6,1.6,1.1,84.8,-0.13,-0.64,17.62,5.6,4.67,17.37,24.34,1031.88,436.59,8130.76,447.64,1289.98,2992.73,1154.54,854.08,6291.32,179.05,137.29,87.71,1.11,3.7,-1.2,-0.38,3.03,0.33,8.19,34.56,123.4,103.5,117.6,125.5,123.8,62.39,4149.06,-1.7,107.2,7.86
31/05/2021,10115.92,69093.13,156815.59,23886.49,81100.22,57599.02,10115.92,18.8,30.3,37.2,29.9,23.7,22.9,6.8,1.4,0.9,5.06,83.8,102.07,0.22,0.87,1.53,103.94,51.4,0.18,113.1,-0.05,0.2, -   ,2.71,2.54,1.4,1.44,0.48,0.03, -   ,0.57,107.76,0.62,2.27,0.27,-0.29,102.54,100.06,99.86,20.2,32.9,43,35.6,22.1,22.7,6.5,1.7,1.6,1.2,84.2,-0.14,-0.67,15.48,5.6,4.63,17.23,24.06,1045.72,440.61,8277.24,450.36,1292.02,3049.27,1166.46,846.92,6354.68,180.15,138.11,87.24,1.22,4.23,1.56,0.33,2.13,0.37,12.23,34.56,121.5,97.9,109.5,121.1,115.6,62.8,4159.88,-5.5,103.5,7.59
30/06/2021,10427.01,71848.38,157231.75,25211.45,82932.29,60791.32,10427.01,6.6,30.2,40.3,29.8,20.5,14.7,8.3,1.5,1.3,4.97,83.6,102.8,0.21,0.84,1.46,104.8,51.3,0.17,107.2,-0.05,0.2,0.45,3.6,3.1,1.5,1.6,0.46,0.03,1.05,0.55,110,0.6,1.82,0.29,-0.28,103.5,99.6,99.3,13.3,27,35.6,27,18,13.8,9.5,1.5,1.9,1.2,82.9,-0.13,-0.65,12.97,5.6,4.6,17.1,23.8,1059.1,444.5,8419,453,1294,3104,1178,840,6416,181.2,138.9,86.79,0.8,4.74,-1.41,0.13,0.73,-0.15,6.39,34.56,116.5,89.6,107.3,108.7,114,62.91,4139.69,5.3,96.1,7.9
31/07/2021,10498.43,70034.14,168441.48,24861.36,83844.75,60961.07,10498.43,-8.1,9,12.6,5.8,8.6,-6.8,-0.8,2.2,1.6,4.7,80.2,101.72,-0.65,-0.13,1.55,105.34,51,0.15,108.8,-0.32,-0.76, -   ,3.4,2.9,1.67,1.77,0.01,-0.37, -   ,0.43,110.27,0.46,0.38,-2.37,1.87,101.95,99.97,100.34,-5.3,7.8,10.4,3.7,9.4,-6,3.9,1,1.9,1.1,80.8,0.05,-2.61,-11.56,5.47,4.53,16.93,23.43,1074.63,447.4,8619.49,456.03,1318.93,3126.91,1186.76,841.01,6473.28,181.97,139.64,88.71,-0.66,4.2,0,-0.28,-1.67,12.01,14.77,34.56,120.6,93.7,109.9,109.5,110.5,62.89,4134.2,1,96.9,8.28
31/08/2021,11021.03,67276.33,156164.11,26154.09,85944.45,64778.75,11021.03,-9.6,13.3,17.6,14.9,7.5,4.3,-1.9,1.8,1.3,4.57,79.8,100.64,-0.66,-0.13,1.53,105.88,50.69,0.15,104.1,-0.33,-0.76, -   ,3.2,2.7,1.84,1.94,0.01,-0.37, -   ,0.43,110.54,0.46,0.89,-0.81,1.84,100.4,100.34,101.39,-6.8,14.6,19.4,15.8,8.2,5.9,-1.6,1.2,2,1.1,80.4,0.05,-2.68,-13.08,5.33,4.47,16.76,23.06,1090.17,450.3,8819.98,459.07,1343.87,3149.83,1195.52,842.02,6530.57,182.75,140.38,90.65,-0.28,3.65,-4.08,-1.13,-0.39,-5.97,10.9,34.56,112,91.9,107,100.4,109.2,62.26,4067.71,8.8,88.9,9.27
30/09/2021,10785.33,78509.81,141668.44,26491,84351.55,63366.38,10785.33,13.7,4.9,9.5,2.3,3.1,-1.3,1.5,0.5,1.1,4.66,78.7,99.6,-0.64,-0.13,1.46,106.4,50.4,0.15,106.2,-0.32,-0.75,-3.89,3,2.5,2,2.1,0.01,-0.36,-4.89,0.42,110.8,0.44,0.09,-1.73,1.75,98.9,100.7,102.4,10.8,4,8.8,1.6,1.6,-1.9,-0.2,0.7,2,1.1,78.7,0.05,-2.66,-14.56,5.2,4.4,16.6,22.7,1105.2,453.1,9014,462,1368,3172,1204,843,6586,183.5,141.1,92.54,-1.38,3.13,0.94,-0.85,-1.32,5.48,13.63,34.57,109,93.5,109.2,105,114.5,61.65,3913.32,9.5,96.7,9.17
31/10/2021,10884.41,76396.59,141002.77,26196.15,84268.94,63629.46,10884.41,25.3,14,20.8,13.5,7.9,17,0.8,1.5,1.2,5.24,81.8,100.48,1.29,1.2,0.49,105.96,50.43,0.25,104.6,0.36,1.25, -   ,3.2,2.53,2.13,2.27,-0.46,-0.41, -   ,-0.09,108.61,-0.13,0.55,-1.98,0.4,100.08,101.1,102.43,22.7,10.1,15,8.5,6.1,15.6,-0.2,1.3,2.7,1.1,81.6,-0.95,-2.25,-20.45,5.2,4.4,16.47,22.43,1117.7,455.32,9198.65,465.03,1383.5,3203.67,1210.74,846.03,6643.28,184.17,141.54,91.61,-0.83,2.46,0.01,0.3,0.56,0.93,7.89,34.57,109.9,92.3,109.7,103.2,108.1,61.4,3906.49,4.9,83.3,9.4
30/11/2021,10851.13,70026.37,149919.2,27559.2,83815.62,66502.59,10851.13,20.3,16.1,20.7,15.6,12.1,18.5,8.4,1.7,1.4,4.59,84.3,101.32,1.23,1.15,0.47,105.54,50.47,0.23,105.3,0.34,1.2, -   ,3.4,2.57,2.27,2.43,-0.45,-0.4, -   ,-0.09,106.49,-0.12,0.63,-2.17,0.38,101.22,101.5,102.47,14.9,11.2,14.5,9.1,9.4,13.8,2.4,1.6,2.6,1.4,83.7,-0.93,-2.23,-24.88,5.2,4.4,16.33,22.17,1129.8,457.48,9377.35,467.97,1398.5,3234.33,1217.26,848.97,6698.72,184.83,141.96,90.73,-0.77,1.82,4.35,2.24,0.27,9,12.32,34.57,111.9,88.1,108.9,106.6,111,63.14,4141.55,4.4,91.1,7.45
31/12/2021,11004.56,71633.13,159623.55,27779.96,86117.72,69749.96,11004.56,-9.4,14.8,23.8,17.4,3.1,6.9,3.8,2.1,1.4,4.17,82.4,102.2,1.26,1.18,0.48,105.1,50.5,0.25,104.3,0.35,1.22,7.54,3.6,2.6,2.4,2.6,-0.46,-0.42,6.36,-0.09,104.3,-0.13,0.54,-1.11,0.4,102.4,101.9,102.5,-10.5,9.9,16,11.8,6.2,7.6,2.8,2,3.2,1.6,81,-0.97,-2.35,-34.23,5.2,4.4,16.2,21.9,1142.3,459.7,9562,471,1414,3266,1224,852,6756,185.5,142.4,89.84,-0.86,1.19,0.92,0.1,-0.44,22.14,12.21,34.57,105.9,89,111.2,104.9,110.4,63.42,4164.36,5.5,81.9,6.63
